manifest_id,manifest_row_id,sampling_seed,selection_reason,source_window_id,cik,year,quarter,form,filename,path,sic,ff12_code,ff12_name,industry_metadata_source
expansion_2024_batch_02,12e02b93d11599b3,20260308,quarter_round_robin,active_2021_2024,1021635,2024,1,10-K,20240221_10-K_edgar_data_1021635_0000950170-24-017400.txt,2024/QTR1/20240221_10-K_edgar_data_1021635_0000950170-24-017400.txt,,12,Other,unknown
expansion_2024_batch_02,c91d717ce5039a60,20260308,quarter_round_robin,active_2021_2024,1022079,2024,1,10-K,20240222_10-K_edgar_data_1022079_0001022079-24-000041.txt,2024/QTR1/20240222_10-K_edgar_data_1022079_0001022079-24-000041.txt,,12,Other,unknown
expansion_2024_batch_02,da8c2b0b55d5eb03,20260308,quarter_round_robin,active_2021_2024,1022321,2024,1,10-K,20240223_10-K_edgar_data_1022321_0001022321-24-000018.txt,2024/QTR1/20240223_10-K_edgar_data_1022321_0001022321-24-000018.txt,,12,Other,unknown
expansion_2024_batch_02,61d79c93c96993bd,20260308,quarter_round_robin,active_2021_2024,1022652,2024,1,10-K,20240222_10-K_edgar_data_1022652_0001022652-24-000001.txt,2024/QTR1/20240222_10-K_edgar_data_1022652_0001022652-24-000001.txt,,12,Other,unknown
expansion_2024_batch_02,0e0c85c3909fa191,20260308,quarter_round_robin,active_2021_2024,1023313,2024,1,10-K,20240308_10-K_edgar_data_1023313_0000950170-24-028381.txt,2024/QTR1/20240308_10-K_edgar_data_1023313_0000950170-24-028381.txt,,12,Other,unknown
expansion_2024_batch_02,2d7dbeed170a3173,20260308,quarter_round_robin,active_2021_2024,1025996,2024,1,10-K,20240209_10-K_edgar_data_1025996_0001025996-24-000094.txt,2024/QTR1/20240209_10-K_edgar_data_1025996_0001025996-24-000094.txt,,12,Other,unknown
expansion_2024_batch_02,b1d5e6f73daab2ef,20260308,quarter_round_robin,active_2021_2024,102729,2024,1,10-K,20240228_10-K_edgar_data_102729_0000102729-24-000013.txt,2024/QTR1/20240228_10-K_edgar_data_102729_0000102729-24-000013.txt,,12,Other,unknown
expansion_2024_batch_02,c39c294088a2314d,20260308,quarter_round_robin,active_2021_2024,1028918,2024,1,10-K,20240223_10-K_edgar_data_1028918_0001028918-24-000017.txt,2024/QTR1/20240223_10-K_edgar_data_1028918_0001028918-24-000017.txt,,12,Other,unknown
expansion_2024_batch_02,dce0a7da32b5541b,20260308,quarter_round_robin,active_2021_2024,1029744,2024,1,10-K,20240104_10-K_edgar_data_1029744_0001437749-24-000616.txt,2024/QTR1/20240104_10-K_edgar_data_1029744_0001437749-24-000616.txt,,12,Other,unknown
expansion_2024_batch_02,7df4288efeafca24,20260308,quarter_round_robin,active_2021_2024,1030469,2024,1,10-K,20240226_10-K_edgar_data_1030469_0001030469-24-000007.txt,2024/QTR1/20240226_10-K_edgar_data_1030469_0001030469-24-000007.txt,,12,Other,unknown
expansion_2024_batch_02,2b6419cae084981f,20260308,quarter_round_robin,active_2021_2024,1031203,2024,1,10-K,20240214_10-K_edgar_data_1031203_0001031203-24-000013.txt,2024/QTR1/20240214_10-K_edgar_data_1031203_0001031203-24-000013.txt,,12,Other,unknown
expansion_2024_batch_02,ede56331e3ff734d,20260308,quarter_round_robin,active_2021_2024,1031296,2024,1,10-K,20240213_10-K_edgar_data_1031296_0001031296-24-000008.txt,2024/QTR1/20240213_10-K_edgar_data_1031296_0001031296-24-000008.txt,,12,Other,unknown
expansion_2024_batch_02,36e0c44dcb78bb47,20260308,quarter_round_robin,active_2021_2024,1031308,2024,1,10-K,20240227_10-K_edgar_data_1031308_0001031308-24-000002.txt,2024/QTR1/20240227_10-K_edgar_data_1031308_0001031308-24-000002.txt,,12,Other,unknown
expansion_2024_batch_02,c43e8f5344078c81,20260308,quarter_round_robin,active_2021_2024,103145,2024,1,10-K,20240216_10-K_edgar_data_103145_0001558370-24-001289.txt,2024/QTR1/20240216_10-K_edgar_data_103145_0001558370-24-001289.txt,,12,Other,unknown
expansion_2024_batch_02,1d66dab45831be58,20260308,quarter_round_robin,active_2021_2024,1032033,2024,1,10-K,20240222_10-K_edgar_data_1032033_0001628280-24-006382.txt,2024/QTR1/20240222_10-K_edgar_data_1032033_0001628280-24-006382.txt,,12,Other,unknown
expansion_2024_batch_02,7112e66af6fd9c16,20260308,quarter_round_robin,active_2021_2024,1034760,2024,1,10-K,20240326_10-K_edgar_data_1034760_0001654954-24-003664.txt,2024/QTR1/20240326_10-K_edgar_data_1034760_0001654954-24-003664.txt,,12,Other,unknown
expansion_2024_batch_02,5350b9f54a0359a4,20260308,quarter_round_robin,active_2021_2024,1034842,2024,1,10-K,20240305_10-K_edgar_data_1034842_0001558370-24-002475.txt,2024/QTR1/20240305_10-K_edgar_data_1034842_0001558370-24-002475.txt,,12,Other,unknown
expansion_2024_batch_02,5bc7f9fb03d42cd6,20260308,quarter_round_robin,active_2021_2024,1035002,2024,1,10-K,20240222_10-K_edgar_data_1035002_0001035002-24-000007.txt,2024/QTR1/20240222_10-K_edgar_data_1035002_0001035002-24-000007.txt,,12,Other,unknown
expansion_2024_batch_02,ac6970231a1b713c,20260308,quarter_round_robin,active_2021_2024,1035267,2024,1,10-K,20240131_10-K_edgar_data_1035267_0001035267-24-000021.txt,2024/QTR1/20240131_10-K_edgar_data_1035267_0001035267-24-000021.txt,,12,Other,unknown
expansion_2024_batch_02,16403748b5128cc2,20260308,quarter_round_robin,active_2021_2024,1035443,2024,1,10-K,20240129_10-K_edgar_data_1035443_0001035443-24-000072.txt,2024/QTR1/20240129_10-K_edgar_data_1035443_0001035443-24-000072.txt,,12,Other,unknown
expansion_2024_batch_02,0846e007db4f8bd5,20260308,quarter_round_robin,active_2021_2024,1036044,2024,1,10-K,20240315_10-K_edgar_data_1036044_0000950170-24-031816.txt,2024/QTR1/20240315_10-K_edgar_data_1036044_0000950170-24-031816.txt,,12,Other,unknown
expansion_2024_batch_02,7c18285297cc7ab6,20260308,quarter_round_robin,active_2021_2024,1089815,2024,2,10-K,20240405_10-K_edgar_data_1089815_0001140361-24-018303.txt,2024/QTR2/20240405_10-K_edgar_data_1089815_0001140361-24-018303.txt,,12,Other,unknown
expansion_2024_batch_02,c61d1baa369d19f6,20260308,quarter_round_robin,active_2021_2024,1103795,2024,2,10-K,20240409_10-K_edgar_data_1103795_0001683168-24-002236.txt,2024/QTR2/20240409_10-K_edgar_data_1103795_0001683168-24-002236.txt,,12,Other,unknown
expansion_2024_batch_02,b22648cea0333143,20260308,quarter_round_robin,active_2021_2024,1108645,2024,2,10-K,20240401_10-K_edgar_data_1108645_0001477932-24-001631.txt,2024/QTR2/20240401_10-K_edgar_data_1108645_0001477932-24-001631.txt,,12,Other,unknown
expansion_2024_batch_02,aa055b80b4607c4b,20260308,quarter_round_robin,active_2021_2024,1113809,2024,2,10-K,20240418_10-K_edgar_data_1113809_0001437749-24-012440.txt,2024/QTR2/20240418_10-K_edgar_data_1113809_0001437749-24-012440.txt,,12,Other,unknown
expansion_2024_batch_02,cbacd3e0c753ce5c,20260308,quarter_round_robin,active_2021_2024,1126741,2024,2,10-K,20240613_10-K_edgar_data_1126741_0001558370-24-009139.txt,2024/QTR2/20240613_10-K_edgar_data_1126741_0001558370-24-009139.txt,,12,Other,unknown
expansion_2024_batch_02,0586d81360a2e568,20260308,quarter_round_robin,active_2021_2024,1132105,2024,2,10-K,20240404_10-K_edgar_data_1132105_0000950170-24-041618.txt,2024/QTR2/20240404_10-K_edgar_data_1132105_0000950170-24-041618.txt,,12,Other,unknown
expansion_2024_batch_02,e1bfaf7980915899,20260308,quarter_round_robin,active_2021_2024,1136174,2024,2,10-K,20240416_10-K_edgar_data_1136174_0001628280-24-016456.txt,2024/QTR2/20240416_10-K_edgar_data_1136174_0001628280-24-016456.txt,,12,Other,unknown
expansion_2024_batch_02,5fc35049dbc5d6f5,20260308,quarter_round_robin,active_2021_2024,1138639,2024,2,10-K,20240517_10-K_edgar_data_1138639_0001138639-24-000122.txt,2024/QTR2/20240517_10-K_edgar_data_1138639_0001138639-24-000122.txt,,12,Other,unknown
expansion_2024_batch_02,ae9dc3c0e14465e3,20260308,quarter_round_robin,active_2021_2024,1140215,2024,2,10-K,20240401_10-K_edgar_data_1140215_0001493152-24-012505.txt,2024/QTR2/20240401_10-K_edgar_data_1140215_0001493152-24-012505.txt,,12,Other,unknown
expansion_2024_batch_02,23eb1cce19a3743f,20260308,quarter_round_robin,active_2021_2024,1169561,2024,2,10-K,20240513_10-K_edgar_data_1169561_0001169561-24-000039.txt,2024/QTR2/20240513_10-K_edgar_data_1169561_0001169561-24-000039.txt,,12,Other,unknown
expansion_2024_batch_02,26578cf249a24cc1,20260308,quarter_round_robin,active_2021_2024,1170010,2024,2,10-K,20240415_10-K_edgar_data_1170010_0001170010-24-000034.txt,2024/QTR2/20240415_10-K_edgar_data_1170010_0001170010-24-000034.txt,,12,Other,unknown
expansion_2024_batch_02,6f1d67213c060c66,20260308,quarter_round_robin,active_2021_2024,1174891,2024,2,10-K,20240409_10-K_edgar_data_1174891_0001493152-24-014061.txt,2024/QTR2/20240409_10-K_edgar_data_1174891_0001493152-24-014061.txt,,12,Other,unknown
expansion_2024_batch_02,41857164fdbaa21c,20260308,quarter_round_robin,active_2021_2024,1211805,2024,2,10-K,20240401_10-K_edgar_data_1211805_0001493152-24-012542.txt,2024/QTR2/20240401_10-K_edgar_data_1211805_0001493152-24-012542.txt,,12,Other,unknown
expansion_2024_batch_02,593490af7a008c4e,20260308,quarter_round_robin,active_2021_2024,1224133,2024,2,10-K,20240401_10-K_edgar_data_1224133_0000950170-24-038807.txt,2024/QTR2/20240401_10-K_edgar_data_1224133_0000950170-24-038807.txt,,12,Other,unknown
expansion_2024_batch_02,f561a14ccf1354b4,20260308,quarter_round_robin,active_2021_2024,1261379,2024,2,10-K,20240401_10-K_edgar_data_1261379_0001213900-24-028573.txt,2024/QTR2/20240401_10-K_edgar_data_1261379_0001213900-24-028573.txt,,12,Other,unknown
expansion_2024_batch_02,0c6a991192bf18ab,20260308,quarter_round_robin,active_2021_2024,1265521,2024,2,10-K,20240415_10-K_edgar_data_1265521_0001493152-24-014594.txt,2024/QTR2/20240415_10-K_edgar_data_1265521_0001493152-24-014594.txt,,12,Other,unknown
expansion_2024_batch_02,9be45f97612cf6a8,20260308,quarter_round_robin,active_2021_2024,1282980,2024,2,10-K,20240401_10-K_edgar_data_1282980_0001213900-24-028793.txt,2024/QTR2/20240401_10-K_edgar_data_1282980_0001213900-24-028793.txt,,12,Other,unknown
expansion_2024_batch_02,608ff726d4e6f3ab,20260308,quarter_round_robin,active_2021_2024,1289308,2024,2,10-K,20240522_10-K_edgar_data_1289308_0001289308-24-000018.txt,2024/QTR2/20240522_10-K_edgar_data_1289308_0001289308-24-000018.txt,,12,Other,unknown
expansion_2024_batch_02,4ce8f246abbfbfa5,20260308,quarter_round_robin,active_2021_2024,1293818,2024,2,10-K,20240603_10-K_edgar_data_1293818_0001829126-24-003930.txt,2024/QTR2/20240603_10-K_edgar_data_1293818_0001829126-24-003930.txt,,12,Other,unknown
expansion_2024_batch_02,f4ace27a152dac20,20260308,quarter_round_robin,active_2021_2024,1304280,2024,2,10-K,20240506_10-K_edgar_data_1304280_0001304280-24-000024.txt,2024/QTR2/20240506_10-K_edgar_data_1304280_0001304280-24-000024.txt,,12,Other,unknown
expansion_2024_batch_02,c0d4af4712a4970b,20260308,quarter_round_robin,active_2021_2024,1304492,2024,2,10-K,20240626_10-K_edgar_data_1304492_0001304492-24-000077.txt,2024/QTR2/20240626_10-K_edgar_data_1304492_0001304492-24-000077.txt,,12,Other,unknown
expansion_2024_batch_02,8bec05c0946e2f2e,20260308,quarter_round_robin,active_2021_2024,1314196,2024,2,10-K,20240415_10-K_edgar_data_1314196_0001213900-24-032767.txt,2024/QTR2/20240415_10-K_edgar_data_1314196_0001213900-24-032767.txt,,12,Other,unknown
expansion_2024_batch_02,1a4c7d10f366a2bd,20260308,quarter_round_robin,active_2021_2024,1300734,2024,3,10-K,20240930_10-K_edgar_data_1300734_0001493152-24-038830.txt,2024/QTR3/20240930_10-K_edgar_data_1300734_0001493152-24-038830.txt,,12,Other,unknown
expansion_2024_batch_02,eb08e4906dc107cf,20260308,quarter_round_robin,active_2021_2024,1327567,2024,3,10-K,20240906_10-K_edgar_data_1327567_0001327567-24-000029.txt,2024/QTR3/20240906_10-K_edgar_data_1327567_0001327567-24-000029.txt,,12,Other,unknown
expansion_2024_batch_02,c4e76eb07bd62504,20260308,quarter_round_robin,active_2021_2024,1378140,2024,3,10-K,20240725_10-K_edgar_data_1378140_0001493152-24-029074.txt,2024/QTR3/20240725_10-K_edgar_data_1378140_0001493152-24-029074.txt,,12,Other,unknown
expansion_2024_batch_02,3f94aabba5d27f54,20260308,quarter_round_robin,active_2021_2024,1383312,2024,3,10-K,20240806_10-K_edgar_data_1383312_0001383312-24-000039.txt,2024/QTR3/20240806_10-K_edgar_data_1383312_0001383312-24-000039.txt,,12,Other,unknown
expansion_2024_batch_02,4b52a3bf71f6c51a,20260308,quarter_round_robin,active_2021_2024,1386301,2024,3,10-K,20240920_10-K_edgar_data_1386301_0001558370-24-012920.txt,2024/QTR3/20240920_10-K_edgar_data_1386301_0001558370-24-012920.txt,,12,Other,unknown
expansion_2024_batch_02,a3df88a74c55fd8c,20260308,quarter_round_robin,active_2021_2024,1387467,2024,3,10-K,20240823_10-K_edgar_data_1387467_0001387467-24-000073.txt,2024/QTR3/20240823_10-K_edgar_data_1387467_0001387467-24-000073.txt,,12,Other,unknown
expansion_2024_batch_02,0cf582c204f8d154,20260308,quarter_round_robin,active_2021_2024,1408710,2024,3,10-K,20240820_10-K_edgar_data_1408710_0001408710-24-000032.txt,2024/QTR3/20240820_10-K_edgar_data_1408710_0001408710-24-000032.txt,,12,Other,unknown
